{'episode' 1, 'episode_time_secs' '3.91670298576355', 'episode_steps' '144', 'episode_reward' 0.0, 'reward_min' 0.0, 'reward_max' 0.0, 'reward_avg_by_step' 0.0, 'value_avg' -0.004148183, 'training_time' 3.91670298576355, 'training_steps' '1428'}
{'episode' 838, 'episode_time_secs' '4.83952784538269', 'episode_steps' '298', 'episode_reward' 5.0, 'reward_min' 0.0, 'reward_max' 1.0, 'reward_avg_by_step' 0.016778523489932886, 'value_avg' 1.097388, 'training_time' 58515.86288309097, 'training_steps' '1320117'}
{'episode' 839, 'episode_time_secs' '4.639053106307983', 'episode_steps' '275', 'episode_reward' 4.0, 'reward_min' 0.0, 'reward_max' 1.0, 'reward_avg_by_step' 0.014545454545454545, 'value_avg' 1.0973773, 'training_time' 58520.50193619728, 'training_steps' '1322015'}
{'episode' 840, 'episode_time_secs' '4.052563905715942', 'episode_steps' '261', 'episode_reward' 4.0, 'reward_min' 0.0, 'reward_max' 1.0, 'reward_avg_by_step' 0.01532567049808429, 'value_avg' 1.0972619, 'training_time' 58524.554500103, 'training_steps' '1323834'}
{'episode' 841, 'episode_time_secs' '4.539544105529785', 'episode_steps' '287', 'episode_reward' 4.0, 'reward_min' 0.0, 'reward_max' 1.0, 'reward_avg_by_step' 0.013937282229965157, 'value_avg' 1.0971216, 'training_time' 58529.09404420853, 'training_steps' '1325781'}
{'episode' 842, 'episode_time_secs' '4.625972032546997', 'episode_steps' '302', 'episode_reward' 5.0, 'reward_min' 0.0, 'reward_max' 1.0, 'reward_avg_by_step' 0.016556291390728478, 'value_avg' 1.0971774, 'training_time' 58533.72001624107, 'training_steps' '1327787'}
{'episode' 843, 'episode_time_secs' '4.890000104904175', 'episode_steps' '287', 'episode_reward' 5.0, 'reward_min' 0.0, 'reward_max' 1.0, 'reward_avg_by_step' 0.017421602787456445, 'value_avg' 1.0971526, 'training_time' 58538.61001634598, 'training_steps' '1329769'}
{'episode' 844, 'episode_time_secs' '4.221336126327515', 'episode_steps' '265', 'episode_reward' 4.0, 'reward_min' 0.0, 'reward_max' 1.0, 'reward_avg_by_step' 0.01509433962264151, 'value_avg' 1.0970427, 'training_time' 58542.831352472305, 'training_steps' '1331621'}
{'episode' 845, 'episode_time_secs' '4.111526012420654', 'episode_steps' '274', 'episode_reward' 5.0, 'reward_min' 0.0, 'reward_max' 1.0, 'reward_avg_by_step' 0.01824817518248175, 'value_avg' 1.09718, 'training_time' 58546.942878484726, 'training_steps' '1333518'}
{'episode' 846, 'episode_time_secs' '4.288758993148804', 'episode_steps' '277', 'episode_reward' 5.0, 'reward_min' 0.0, 'reward_max' 1.0, 'reward_avg_by_step' 0.018050541516245487, 'value_avg' 1.0973908, 'training_time' 58551.231637477875, 'training_steps' '1335429'}
{'episode' 847, 'episode_time_secs' '4.245985984802246', 'episode_steps' '261', 'episode_reward' 4.0, 'reward_min' 0.0, 'reward_max' 1.0, 'reward_avg_by_step' 0.01532567049808429, 'value_avg' 1.0974965, 'training_time' 58555.47762346268, 'training_steps' '1337238'}
{'episode' 848, 'episode_time_secs' '4.489391803741455', 'episode_steps' '278', 'episode_reward' 5.0, 'reward_min' 0.0, 'reward_max' 1.0, 'reward_avg_by_step' 0.017985611510791366, 'value_avg' 1.0974679, 'training_time' 58559.96701526642, 'training_steps' '1339108'}
{'episode' 849, 'episode_time_secs' '4.0471930503845215', 'episode_steps' '256', 'episode_reward' 4.0, 'reward_min' 0.0, 'reward_max' 1.0, 'reward_avg_by_step' 0.015625, 'value_avg' 1.0973965, 'training_time' 58564.0142083168, 'training_steps' '1340912'}
{'episode' 850, 'episode_time_secs' '3.924508810043335', 'episode_steps' '258', 'episode_reward' 4.0, 'reward_min' 0.0, 'reward_max' 1.0, 'reward_avg_by_step' 0.015503875968992248, 'value_avg' 1.097452, 'training_time' 58567.938717126846, 'training_steps' '1342775'}
{'episode' 851, 'episode_time_secs' '5.11093807220459', 'episode_steps' '333', 'episode_reward' 6.0, 'reward_min' 0.0, 'reward_max' 1.0, 'reward_avg_by_step' 0.018018018018018018, 'value_avg' 1.0976696, 'training_time' 58573.04965519905, 'training_steps' '1344844'}
{'episode' 852, 'episode_time_secs' '5.607167959213257', 'episode_steps' '334', 'episode_reward' 6.0, 'reward_min' 0.0, 'reward_max' 1.0, 'reward_avg_by_step' 0.017964071856287425, 'value_avg' 1.097671, 'training_time' 58578.656823158264, 'training_steps' '1347102'}
{'episode' 853, 'episode_time_secs' '5.116234064102173', 'episode_steps' '320', 'episode_reward' 6.0, 'reward_min' 0.0, 'reward_max' 1.0, 'reward_avg_by_step' 0.01875, 'value_avg' 1.0979093, 'training_time' 58583.773057222366, 'training_steps' '1349128'}
{'episode' 854, 'episode_time_secs' '3.951958179473877', 'episode_steps' '258', 'episode_reward' 4.0, 'reward_min' 0.0, 'reward_max' 1.0, 'reward_avg_by_step' 0.015503875968992248, 'value_avg' 1.0977656, 'training_time' 58587.72501540184, 'training_steps' '1350963'}
{'episode' 855, 'episode_time_secs' '3.2350988388061523', 'episode_steps' '210', 'episode_reward' 3.0, 'reward_min' 0.0, 'reward_max' 1.0, 'reward_avg_by_step' 0.014285714285714285, 'value_avg' 1.0976377, 'training_time' 58590.96011424065, 'training_steps' '1352605'}
{'episode' 856, 'episode_time_secs' '4.0781989097595215', 'episode_steps' '255', 'episode_reward' 4.0, 'reward_min' 0.0, 'reward_max' 1.0, 'reward_avg_by_step' 0.01568627450980392, 'value_avg' 1.0975581, 'training_time' 58595.038313150406, 'training_steps' '1354394'}
{'episode' 857, 'episode_time_secs' '4.918859004974365', 'episode_steps' '285', 'episode_reward' 5.0, 'reward_min' 0.0, 'reward_max' 1.0, 'reward_avg_by_step' 0.017543859649122806, 'value_avg' 1.097702, 'training_time' 58599.95717215538, 'training_steps' '1356348'}
{'episode' 858, 'episode_time_secs' '3.9947509765625', 'episode_steps' '265', 'episode_reward' 4.0, 'reward_min' 0.0, 'reward_max' 1.0, 'reward_avg_by_step' 0.01509433962264151, 'value_avg' 1.0976548, 'training_time' 58603.95192313194, 'training_steps' '1358128'}
{'episode' 859, 'episode_time_secs' '4.379321813583374', 'episode_steps' '285', 'episode_reward' 5.0, 'reward_min' 0.0, 'reward_max' 1.0, 'reward_avg_by_step' 0.017543859649122806, 'value_avg' 1.0976578, 'training_time' 58608.331244945526, 'training_steps' '1360109'}
{'episode' 860, 'episode_time_secs' '4.313383102416992', 'episode_steps' '282', 'episode_reward' 5.0, 'reward_min' 0.0, 'reward_max' 1.0, 'reward_avg_by_step' 0.01773049645390071, 'value_avg' 1.0977522, 'training_time' 58612.64462804794, 'training_steps' '1362032'}
{'episode' 861, 'episode_time_secs' '4.728744745254517', 'episode_steps' '283', 'episode_reward' 5.0, 'reward_min' 0.0, 'reward_max' 1.0, 'reward_avg_by_step' 0.0176678445229682, 'value_avg' 1.0978478, 'training_time' 58617.3733727932, 'training_steps' '1364037'}
{'episode' 862, 'episode_time_secs' '4.4317779541015625', 'episode_steps' '264', 'episode_reward' 4.0, 'reward_min' 0.0, 'reward_max' 1.0, 'reward_avg_by_step' 0.015151515151515152, 'value_avg' 1.098003, 'training_time' 58621.8051507473, 'training_steps' '1365893'}
{'episode' 863, 'episode_time_secs' '4.557568073272705', 'episode_steps' '299', 'episode_reward' 5.0, 'reward_min' 0.0, 'reward_max' 1.0, 'reward_avg_by_step' 0.016722408026755852, 'value_avg' 1.0979325, 'training_time' 58626.36271882057, 'training_steps' '1367909'}
{'episode' 864, 'episode_time_secs' '3.9176530838012695', 'episode_steps' '253', 'episode_reward' 4.0, 'reward_min' 0.0, 'reward_max' 1.0, 'reward_avg_by_step' 0.015810276679841896, 'value_avg' 1.0979402, 'training_time' 58630.28037190437, 'training_steps' '1369704'}
{'episode' 865, 'episode_time_secs' '4.22791314125061', 'episode_steps' '275', 'episode_reward' 5.0, 'reward_min' 0.0, 'reward_max' 1.0, 'reward_avg_by_step' 0.01818181818181818, 'value_avg' 1.0982746, 'training_time' 58634.508285045624, 'training_steps' '1371662'}
{'episode' 866, 'episode_time_secs' '5.328316926956177', 'episode_steps' '315', 'episode_reward' 5.0, 'reward_min' 0.0, 'reward_max' 1.0, 'reward_avg_by_step' 0.015873015873015872, 'value_avg' 1.0985368, 'training_time' 58639.83660197258, 'training_steps' '1373742'}
{'episode' 867, 'episode_time_secs' '5.127134084701538', 'episode_steps' '333', 'episode_reward' 6.0, 'reward_min' 0.0, 'reward_max' 1.0, 'reward_avg_by_step' 0.018018018018018018, 'value_avg' 1.0984554, 'training_time' 58644.96373605728, 'training_steps' '1375956'}
{'episode' 868, 'episode_time_secs' '4.658482074737549', 'episode_steps' '296', 'episode_reward' 5.0, 'reward_min' 0.0, 'reward_max' 1.0, 'reward_avg_by_step' 0.016891891891891893, 'value_avg' 1.0985291, 'training_time' 58649.62221813202, 'training_steps' '1377951'}
{'episode' 869, 'episode_time_secs' '4.02546501159668', 'episode_steps' '256', 'episode_reward' 4.0, 'reward_min' 0.0, 'reward_max' 1.0, 'reward_avg_by_step' 0.015625, 'value_avg' 1.0985541, 'training_time' 58653.647683143616, 'training_steps' '1379812'}
{'episode' 870, 'episode_time_secs' '4.365067958831787', 'episode_steps' '257', 'episode_reward' 4.0, 'reward_min' 0.0, 'reward_max' 1.0, 'reward_avg_by_step' 0.01556420233463035, 'value_avg' 1.0984323, 'training_time' 58658.01275110245, 'training_steps' '1381648'}
{'episode' 871, 'episode_time_secs' '4.853315114974976', 'episode_steps' '282', 'episode_reward' 5.0, 'reward_min' 0.0, 'reward_max' 1.0, 'reward_avg_by_step' 0.01773049645390071, 'value_avg' 1.0984598, 'training_time' 58662.86606621742, 'training_steps' '1383723'}
{'episode' 872, 'episode_time_secs' '3.395110845565796', 'episode_steps' '216', 'episode_reward' 3.0, 'reward_min' 0.0, 'reward_max' 1.0, 'reward_avg_by_step' 0.013888888888888888, 'value_avg' 1.0985935, 'training_time' 58666.26117706299, 'training_steps' '1385386'}
{'episode' 873, 'episode_time_secs' '3.421686887741089', 'episode_steps' '214', 'episode_reward' 3.0, 'reward_min' 0.0, 'reward_max' 1.0, 'reward_avg_by_step' 0.014018691588785047, 'value_avg' 1.0987295, 'training_time' 58669.68286395073, 'training_steps' '1386969'}
{'episode' 874, 'episode_time_secs' '3.458893060684204', 'episode_steps' '222', 'episode_reward' 3.0, 'reward_min' 0.0, 'reward_max' 1.0, 'reward_avg_by_step' 0.013513513513513514, 'value_avg' 1.0987144, 'training_time' 58673.14175701141, 'training_steps' '1388710'}
{'episode' 875, 'episode_time_secs' '3.901479959487915', 'episode_steps' '229', 'episode_reward' 3.0, 'reward_min' 0.0, 'reward_max' 1.0, 'reward_avg_by_step' 0.013100436681222707, 'value_avg' 1.0985174, 'training_time' 58677.0432369709, 'training_steps' '1390357'}
{'episode' 876, 'episode_time_secs' '4.917915344238281', 'episode_steps' '295', 'episode_reward' 5.0, 'reward_min' 0.0, 'reward_max' 1.0, 'reward_avg_by_step' 0.01694915254237288, 'value_avg' 1.0983242, 'training_time' 58681.96115231514, 'training_steps' '1392356'}
{'episode' 877, 'episode_time_secs' '4.342671871185303', 'episode_steps' '273', 'episode_reward' 4.0, 'reward_min' 0.0, 'reward_max' 1.0, 'reward_avg_by_step' 0.014652014652014652, 'value_avg' 1.0984347, 'training_time' 58686.303824186325, 'training_steps' '1394301'}
{'episode' 878, 'episode_time_secs' '3.949963092803955', 'episode_steps' '258', 'episode_reward' 4.0, 'reward_min' 0.0, 'reward_max' 1.0, 'reward_avg_by_step' 0.015503875968992248, 'value_avg' 1.0987297, 'training_time' 58690.25378727913, 'training_steps' '1396140'}
{'episode' 879, 'episode_time_secs' '4.605242967605591', 'episode_steps' '299', 'episode_reward' 5.0, 'reward_min' 0.0, 'reward_max' 1.0, 'reward_avg_by_step' 0.016722408026755852, 'value_avg' 1.098816, 'training_time' 58694.859030246735, 'training_steps' '1398146'}
{'episode' 880, 'episode_time_secs' '4.677366018295288', 'episode_steps' '279', 'episode_reward' 5.0, 'reward_min' 0.0, 'reward_max' 1.0, 'reward_avg_by_step' 0.017921146953405017, 'value_avg' 1.0987694, 'training_time' 58699.53639626503, 'training_steps' '1400166'}
{'episode' 881, 'episode_time_secs' '4.302788972854614', 'episode_steps' '272', 'episode_reward' 5.0, 'reward_min' 0.0, 'reward_max' 1.0, 'reward_avg_by_step' 0.01838235294117647, 'value_avg' 1.0988314, 'training_time' 58703.839185237885, 'training_steps' '1402075'}
{'episode' 882, 'episode_time_secs' '4.191751956939697', 'episode_steps' '268', 'episode_reward' 4.0, 'reward_min' 0.0, 'reward_max' 1.0, 'reward_avg_by_step' 0.014925373134328358, 'value_avg' 1.0990272, 'training_time' 58708.030937194824, 'training_steps' '1403990'}
{'episode' 883, 'episode_time_secs' '4.170248031616211', 'episode_steps' '276', 'episode_reward' 5.0, 'reward_min' 0.0, 'reward_max' 1.0, 'reward_avg_by_step' 0.018115942028985508, 'value_avg' 1.0990132, 'training_time' 58712.20118522644, 'training_steps' '1405876'}
{'episode' 884, 'episode_time_secs' '4.422914028167725', 'episode_steps' '276', 'episode_reward' 5.0, 'reward_min' 0.0, 'reward_max' 1.0, 'reward_avg_by_step' 0.018115942028985508, 'value_avg' 1.0989934, 'training_time' 58716.62409925461, 'training_steps' '1407796'}
{'episode' 885, 'episode_time_secs' '4.572138071060181', 'episode_steps' '269', 'episode_reward' 5.0, 'reward_min' 0.0, 'reward_max' 1.0, 'reward_avg_by_step' 0.01858736059479554, 'value_avg' 1.0991211, 'training_time' 58721.19623732567, 'training_steps' '1409693'}
{'episode' 886, 'episode_time_secs' '5.773381948471069', 'episode_steps' '302', 'episode_reward' 5.0, 'reward_min' 0.0, 'reward_max' 1.0, 'reward_avg_by_step' 0.016556291390728478, 'value_avg' 1.0993121, 'training_time' 58726.96961927414, 'training_steps' '1412101'}
{'episode' 887, 'episode_time_secs' '4.02810001373291', 'episode_steps' '284', 'episode_reward' 5.0, 'reward_min' 0.0, 'reward_max' 1.0, 'reward_avg_by_step' 0.017605633802816902, 'value_avg' 1.0992764, 'training_time' 58730.99771928787, 'training_steps' '1414093'}
{'episode' 888, 'episode_time_secs' '3.8824820518493652', 'episode_steps' '270', 'episode_reward' 5.0, 'reward_min' 0.0, 'reward_max' 1.0, 'reward_avg_by_step' 0.018518518518518517, 'value_avg' 1.0992153, 'training_time' 58734.88020133972, 'training_steps' '1416022'}
{'episode' 889, 'episode_time_secs' '2210.1961710453033', 'episode_steps' '305', 'episode_reward' 5.0, 'reward_min' 0.0, 'reward_max' 1.0, 'reward_avg_by_step' 0.01639344262295082, 'value_avg' 1.0993432, 'training_time' 60945.076372385025, 'training_steps' '1418575'}
{'episode' 890, 'episode_time_secs' '732.742876291275', 'episode_steps' '351', 'episode_reward' 6.0, 'reward_min' 0.0, 'reward_max' 1.0, 'reward_avg_by_step' 0.017094017094017096, 'value_avg' 1.0993322, 'training_time' 61677.8192486763, 'training_steps' '1421261'}
{'episode' 891, 'episode_time_secs' '4.140739917755127', 'episode_steps' '286', 'episode_reward' 5.0, 'reward_min' 0.0, 'reward_max' 1.0, 'reward_avg_by_step' 0.017482517482517484, 'value_avg' 1.0994623, 'training_time' 61681.959988594055, 'training_steps' '1423075'}
{'episode' 892, 'episode_time_secs' '4.091554880142212', 'episode_steps' '294', 'episode_reward' 5.0, 'reward_min' 0.0, 'reward_max' 1.0, 'reward_avg_by_step' 0.017006802721088437, 'value_avg' 1.099565, 'training_time' 61686.0515434742, 'training_steps' '1425085'}
{'episode' 893, 'episode_time_secs' '3.90191388130188', 'episode_steps' '277', 'episode_reward' 5.0, 'reward_min' 0.0, 'reward_max' 1.0, 'reward_avg_by_step' 0.018050541516245487, 'value_avg' 1.0996201, 'training_time' 61689.9534573555, 'training_steps' '1427018'}
{'episode' 894, 'episode_time_secs' '5.119016885757446', 'episode_steps' '336', 'episode_reward' 6.0, 'reward_min' 0.0, 'reward_max' 1.0, 'reward_avg_by_step' 0.017857142857142856, 'value_avg' 1.099625, 'training_time' 61695.07247424126, 'training_steps' '1429124'}
{'episode' 895, 'episode_time_secs' '3.299759864807129', 'episode_steps' '241', 'episode_reward' 4.0, 'reward_min' 0.0, 'reward_max' 1.0, 'reward_avg_by_step' 0.016597510373443983, 'value_avg' 1.0997268, 'training_time' 61698.372234106064, 'training_steps' '1430926'}
{'episode' 896, 'episode_time_secs' '3.7958741188049316', 'episode_steps' '277', 'episode_reward' 5.0, 'reward_min' 0.0, 'reward_max' 1.0, 'reward_avg_by_step' 0.018050541516245487, 'value_avg' 1.0996847, 'training_time' 61702.16810822487, 'training_steps' '1432768'}
{'episode' 897, 'episode_time_secs' '4.689142942428589', 'episode_steps' '338', 'episode_reward' 6.0, 'reward_min' 0.0, 'reward_max' 1.0, 'reward_avg_by_step' 0.01775147928994083, 'value_avg' 1.0998476, 'training_time' 61706.8572511673, 'training_steps' '1435007'}
{'episode' 898, 'episode_time_secs' '3.806649923324585', 'episode_steps' '246', 'episode_reward' 4.0, 'reward_min' 0.0, 'reward_max' 1.0, 'reward_avg_by_step' 0.016260162601626018, 'value_avg' 1.0998315, 'training_time' 61710.66390109062, 'training_steps' '1436862'}
{'episode' 899, 'episode_time_secs' '4.912144899368286', 'episode_steps' '326', 'episode_reward' 6.0, 'reward_min' 0.0, 'reward_max' 1.0, 'reward_avg_by_step' 0.018404907975460124, 'value_avg' 1.0996517, 'training_time' 61715.57604598999, 'training_steps' '1439078'}
{'episode' 900, 'episode_time_secs' '3.594381093978882', 'episode_steps' '251', 'episode_reward' 4.0, 'reward_min' 0.0, 'reward_max' 1.0, 'reward_avg_by_step' 0.01593625498007968, 'value_avg' 1.0997761, 'training_time' 61719.17042708397, 'training_steps' '1440882'}
{'episode' 901, 'episode_time_secs' '3.260952949523926', 'episode_steps' '249', 'episode_reward' 4.0, 'reward_min' 0.0, 'reward_max' 1.0, 'reward_avg_by_step' 0.01606425702811245, 'value_avg' 1.0999244, 'training_time' 61722.43138003349, 'training_steps' '1442663'}
{'episode' 902, 'episode_time_secs' '3.283470869064331', 'episode_steps' '249', 'episode_reward' 4.0, 'reward_min' 0.0, 'reward_max' 1.0, 'reward_avg_by_step' 0.01606425702811245, 'value_avg' 1.0999434, 'training_time' 61725.71485090256, 'training_steps' '1444443'}
{'episode' 903, 'episode_time_secs' '3.315854072570801', 'episode_steps' '250', 'episode_reward' 4.0, 'reward_min' 0.0, 'reward_max' 1.0, 'reward_avg_by_step' 0.016, 'value_avg' 1.0998651, 'training_time' 61729.03070497513, 'training_steps' '1446215'}
{'episode' 904, 'episode_time_secs' '3.752072811126709', 'episode_steps' '273', 'episode_reward' 5.0, 'reward_min' 0.0, 'reward_max' 1.0, 'reward_avg_by_step' 0.018315018315018316, 'value_avg' 1.0998713, 'training_time' 61732.782777786255, 'training_steps' '1448172'}
{'episode' 905, 'episode_time_secs' '4.225442886352539', 'episode_steps' '287', 'episode_reward' 5.0, 'reward_min' 0.0, 'reward_max' 1.0, 'reward_avg_by_step' 0.017421602787456445, 'value_avg' 1.1001121, 'training_time' 61737.00822067261, 'training_steps' '1450229'}
{'episode' 906, 'episode_time_secs' '3.8723278045654297', 'episode_steps' '285', 'episode_reward' 5.0, 'reward_min' 0.0, 'reward_max' 1.0, 'reward_avg_by_step' 0.017543859649122806, 'value_avg' 1.1003083, 'training_time' 61740.88054847717, 'training_steps' '1452216'}
{'episode' 907, 'episode_time_secs' '3.7068378925323486', 'episode_steps' '267', 'episode_reward' 4.0, 'reward_min' 0.0, 'reward_max' 1.0, 'reward_avg_by_step' 0.0149812734082397, 'value_avg' 1.1001917, 'training_time' 61744.587386369705, 'training_steps' '1454059'}
{'episode' 908, 'episode_time_secs' '4.377046585083008', 'episode_steps' '289', 'episode_reward' 5.0, 'reward_min' 0.0, 'reward_max' 1.0, 'reward_avg_by_step' 0.01730103806228374, 'value_avg' 1.1001147, 'training_time' 61748.96443295479, 'training_steps' '1456049'}
